activity_id,assay_chembl_id,assay_description,assay_type,molecule_chembl_id,relation,standard_units,standard_value,target_chembl_id,target_organism,type
17757803,CHEMBL3888221,"Inhibition Assay: 5 uM ATP: Test compounds dissolved and diluted in DMSO (2 μl) were added to a reaction mixture comprising 10 μl of 5× Reaction Buffer (40 mM MOPS pH 7.0, 5 mM EDTA), 10 μl of recombinant human PIM2 solution (4 ng PIM-2 dissolved in dilution buffer (20 mM MOPS pH 7.0; EDTA 1 mM; 5% Glycerol; 0.01% Brij 35; 0.1%; 0.1% 2-mercaptoethanol; 1 mg/ml BSA)) and 8 ul of water. Reactions were initiated by the addition of 10 ul of ATP Solution (49% (15 mM MgCl2; 5 uM ATP) 1% ([γ-33P]ATP: Stock 1 mCi/100 μl; 3000 Ci/mmol (Perkin Elmer)) and 10 ul of substrate peptide solution (RSRSSYPAGT (SEQ ID NO.: 6), dissolved in water at a concentration of 1 mM), Reactions were maintained for 10 min at 30° C. The reactions were quenched with 100 ul of 0.75% Phosphoric acid, then transferred to and filtered through a Phosphocellulose filter plate (Millipore, MSPH-N6B-50). After washing each well 4 times with 0.75% Phosphoric acid, scintillation fluid (20 uL) was added to each well and",B,CHEMBL4106943,=,nM,1952.0,CHEMBL2358,Homo sapiens,IC50
17757805,CHEMBL3888221,"Inhibition Assay: 5 uM ATP: Test compounds dissolved and diluted in DMSO (2 μl) were added to a reaction mixture comprising 10 μl of 5× Reaction Buffer (40 mM MOPS pH 7.0, 5 mM EDTA), 10 μl of recombinant human PIM2 solution (4 ng PIM-2 dissolved in dilution buffer (20 mM MOPS pH 7.0; EDTA 1 mM; 5% Glycerol; 0.01% Brij 35; 0.1%; 0.1% 2-mercaptoethanol; 1 mg/ml BSA)) and 8 ul of water. Reactions were initiated by the addition of 10 ul of ATP Solution (49% (15 mM MgCl2; 5 uM ATP) 1% ([γ-33P]ATP: Stock 1 mCi/100 μl; 3000 Ci/mmol (Perkin Elmer)) and 10 ul of substrate peptide solution (RSRSSYPAGT (SEQ ID NO.: 6), dissolved in water at a concentration of 1 mM), Reactions were maintained for 10 min at 30° C. The reactions were quenched with 100 ul of 0.75% Phosphoric acid, then transferred to and filtered through a Phosphocellulose filter plate (Millipore, MSPH-N6B-50). After washing each well 4 times with 0.75% Phosphoric acid, scintillation fluid (20 uL) was added to each well and",B,CHEMBL3957145,=,nM,538.5,CHEMBL2358,Homo sapiens,IC50
17757806,CHEMBL3888221,"Inhibition Assay: 5 uM ATP: Test compounds dissolved and diluted in DMSO (2 μl) were added to a reaction mixture comprising 10 μl of 5× Reaction Buffer (40 mM MOPS pH 7.0, 5 mM EDTA), 10 μl of recombinant human PIM2 solution (4 ng PIM-2 dissolved in dilution buffer (20 mM MOPS pH 7.0; EDTA 1 mM; 5% Glycerol; 0.01% Brij 35; 0.1%; 0.1% 2-mercaptoethanol; 1 mg/ml BSA)) and 8 ul of water. Reactions were initiated by the addition of 10 ul of ATP Solution (49% (15 mM MgCl2; 5 uM ATP) 1% ([γ-33P]ATP: Stock 1 mCi/100 μl; 3000 Ci/mmol (Perkin Elmer)) and 10 ul of substrate peptide solution (RSRSSYPAGT (SEQ ID NO.: 6), dissolved in water at a concentration of 1 mM), Reactions were maintained for 10 min at 30° C. The reactions were quenched with 100 ul of 0.75% Phosphoric acid, then transferred to and filtered through a Phosphocellulose filter plate (Millipore, MSPH-N6B-50). After washing each well 4 times with 0.75% Phosphoric acid, scintillation fluid (20 uL) was added to each well and",B,CHEMBL3926144,=,nM,679.1,CHEMBL2358,Homo sapiens,IC50
17757807,CHEMBL3888221,"Inhibition Assay: 5 uM ATP: Test compounds dissolved and diluted in DMSO (2 μl) were added to a reaction mixture comprising 10 μl of 5× Reaction Buffer (40 mM MOPS pH 7.0, 5 mM EDTA), 10 μl of recombinant human PIM2 solution (4 ng PIM-2 dissolved in dilution buffer (20 mM MOPS pH 7.0; EDTA 1 mM; 5% Glycerol; 0.01% Brij 35; 0.1%; 0.1% 2-mercaptoethanol; 1 mg/ml BSA)) and 8 ul of water. Reactions were initiated by the addition of 10 ul of ATP Solution (49% (15 mM MgCl2; 5 uM ATP) 1% ([γ-33P]ATP: Stock 1 mCi/100 μl; 3000 Ci/mmol (Perkin Elmer)) and 10 ul of substrate peptide solution (RSRSSYPAGT (SEQ ID NO.: 6), dissolved in water at a concentration of 1 mM), Reactions were maintained for 10 min at 30° C. The reactions were quenched with 100 ul of 0.75% Phosphoric acid, then transferred to and filtered through a Phosphocellulose filter plate (Millipore, MSPH-N6B-50). After washing each well 4 times with 0.75% Phosphoric acid, scintillation fluid (20 uL) was added to each well and",B,CHEMBL3984084,=,nM,476.0,CHEMBL2358,Homo sapiens,IC50
17757810,CHEMBL3888221,"Inhibition Assay: 5 uM ATP: Test compounds dissolved and diluted in DMSO (2 μl) were added to a reaction mixture comprising 10 μl of 5× Reaction Buffer (40 mM MOPS pH 7.0, 5 mM EDTA), 10 μl of recombinant human PIM2 solution (4 ng PIM-2 dissolved in dilution buffer (20 mM MOPS pH 7.0; EDTA 1 mM; 5% Glycerol; 0.01% Brij 35; 0.1%; 0.1% 2-mercaptoethanol; 1 mg/ml BSA)) and 8 ul of water. Reactions were initiated by the addition of 10 ul of ATP Solution (49% (15 mM MgCl2; 5 uM ATP) 1% ([γ-33P]ATP: Stock 1 mCi/100 μl; 3000 Ci/mmol (Perkin Elmer)) and 10 ul of substrate peptide solution (RSRSSYPAGT (SEQ ID NO.: 6), dissolved in water at a concentration of 1 mM), Reactions were maintained for 10 min at 30° C. The reactions were quenched with 100 ul of 0.75% Phosphoric acid, then transferred to and filtered through a Phosphocellulose filter plate (Millipore, MSPH-N6B-50). After washing each well 4 times with 0.75% Phosphoric acid, scintillation fluid (20 uL) was added to each well and",B,CHEMBL3908590,=,nM,1643.8,CHEMBL2358,Homo sapiens,IC50
17757811,CHEMBL3888221,"Inhibition Assay: 5 uM ATP: Test compounds dissolved and diluted in DMSO (2 μl) were added to a reaction mixture comprising 10 μl of 5× Reaction Buffer (40 mM MOPS pH 7.0, 5 mM EDTA), 10 μl of recombinant human PIM2 solution (4 ng PIM-2 dissolved in dilution buffer (20 mM MOPS pH 7.0; EDTA 1 mM; 5% Glycerol; 0.01% Brij 35; 0.1%; 0.1% 2-mercaptoethanol; 1 mg/ml BSA)) and 8 ul of water. Reactions were initiated by the addition of 10 ul of ATP Solution (49% (15 mM MgCl2; 5 uM ATP) 1% ([γ-33P]ATP: Stock 1 mCi/100 μl; 3000 Ci/mmol (Perkin Elmer)) and 10 ul of substrate peptide solution (RSRSSYPAGT (SEQ ID NO.: 6), dissolved in water at a concentration of 1 mM), Reactions were maintained for 10 min at 30° C. The reactions were quenched with 100 ul of 0.75% Phosphoric acid, then transferred to and filtered through a Phosphocellulose filter plate (Millipore, MSPH-N6B-50). After washing each well 4 times with 0.75% Phosphoric acid, scintillation fluid (20 uL) was added to each well and",B,CHEMBL3926092,=,nM,1845.6,CHEMBL2358,Homo sapiens,IC50
17757813,CHEMBL3888221,"Inhibition Assay: 5 uM ATP: Test compounds dissolved and diluted in DMSO (2 μl) were added to a reaction mixture comprising 10 μl of 5× Reaction Buffer (40 mM MOPS pH 7.0, 5 mM EDTA), 10 μl of recombinant human PIM2 solution (4 ng PIM-2 dissolved in dilution buffer (20 mM MOPS pH 7.0; EDTA 1 mM; 5% Glycerol; 0.01% Brij 35; 0.1%; 0.1% 2-mercaptoethanol; 1 mg/ml BSA)) and 8 ul of water. Reactions were initiated by the addition of 10 ul of ATP Solution (49% (15 mM MgCl2; 5 uM ATP) 1% ([γ-33P]ATP: Stock 1 mCi/100 μl; 3000 Ci/mmol (Perkin Elmer)) and 10 ul of substrate peptide solution (RSRSSYPAGT (SEQ ID NO.: 6), dissolved in water at a concentration of 1 mM), Reactions were maintained for 10 min at 30° C. The reactions were quenched with 100 ul of 0.75% Phosphoric acid, then transferred to and filtered through a Phosphocellulose filter plate (Millipore, MSPH-N6B-50). After washing each well 4 times with 0.75% Phosphoric acid, scintillation fluid (20 uL) was added to each well and",B,CHEMBL3896470,=,nM,875.9,CHEMBL2358,Homo sapiens,IC50
17757815,CHEMBL3888221,"Inhibition Assay: 5 uM ATP: Test compounds dissolved and diluted in DMSO (2 μl) were added to a reaction mixture comprising 10 μl of 5× Reaction Buffer (40 mM MOPS pH 7.0, 5 mM EDTA), 10 μl of recombinant human PIM2 solution (4 ng PIM-2 dissolved in dilution buffer (20 mM MOPS pH 7.0; EDTA 1 mM; 5% Glycerol; 0.01% Brij 35; 0.1%; 0.1% 2-mercaptoethanol; 1 mg/ml BSA)) and 8 ul of water. Reactions were initiated by the addition of 10 ul of ATP Solution (49% (15 mM MgCl2; 5 uM ATP) 1% ([γ-33P]ATP: Stock 1 mCi/100 μl; 3000 Ci/mmol (Perkin Elmer)) and 10 ul of substrate peptide solution (RSRSSYPAGT (SEQ ID NO.: 6), dissolved in water at a concentration of 1 mM), Reactions were maintained for 10 min at 30° C. The reactions were quenched with 100 ul of 0.75% Phosphoric acid, then transferred to and filtered through a Phosphocellulose filter plate (Millipore, MSPH-N6B-50). After washing each well 4 times with 0.75% Phosphoric acid, scintillation fluid (20 uL) was added to each well and",B,CHEMBL3912390,=,nM,1393.4,CHEMBL2358,Homo sapiens,IC50
17757816,CHEMBL3888221,"Inhibition Assay: 5 uM ATP: Test compounds dissolved and diluted in DMSO (2 μl) were added to a reaction mixture comprising 10 μl of 5× Reaction Buffer (40 mM MOPS pH 7.0, 5 mM EDTA), 10 μl of recombinant human PIM2 solution (4 ng PIM-2 dissolved in dilution buffer (20 mM MOPS pH 7.0; EDTA 1 mM; 5% Glycerol; 0.01% Brij 35; 0.1%; 0.1% 2-mercaptoethanol; 1 mg/ml BSA)) and 8 ul of water. Reactions were initiated by the addition of 10 ul of ATP Solution (49% (15 mM MgCl2; 5 uM ATP) 1% ([γ-33P]ATP: Stock 1 mCi/100 μl; 3000 Ci/mmol (Perkin Elmer)) and 10 ul of substrate peptide solution (RSRSSYPAGT (SEQ ID NO.: 6), dissolved in water at a concentration of 1 mM), Reactions were maintained for 10 min at 30° C. The reactions were quenched with 100 ul of 0.75% Phosphoric acid, then transferred to and filtered through a Phosphocellulose filter plate (Millipore, MSPH-N6B-50). After washing each well 4 times with 0.75% Phosphoric acid, scintillation fluid (20 uL) was added to each well and",B,CHEMBL3982318,=,nM,1432.7,CHEMBL2358,Homo sapiens,IC50
17757817,CHEMBL3888221,"Inhibition Assay: 5 uM ATP: Test compounds dissolved and diluted in DMSO (2 μl) were added to a reaction mixture comprising 10 μl of 5× Reaction Buffer (40 mM MOPS pH 7.0, 5 mM EDTA), 10 μl of recombinant human PIM2 solution (4 ng PIM-2 dissolved in dilution buffer (20 mM MOPS pH 7.0; EDTA 1 mM; 5% Glycerol; 0.01% Brij 35; 0.1%; 0.1% 2-mercaptoethanol; 1 mg/ml BSA)) and 8 ul of water. Reactions were initiated by the addition of 10 ul of ATP Solution (49% (15 mM MgCl2; 5 uM ATP) 1% ([γ-33P]ATP: Stock 1 mCi/100 μl; 3000 Ci/mmol (Perkin Elmer)) and 10 ul of substrate peptide solution (RSRSSYPAGT (SEQ ID NO.: 6), dissolved in water at a concentration of 1 mM), Reactions were maintained for 10 min at 30° C. The reactions were quenched with 100 ul of 0.75% Phosphoric acid, then transferred to and filtered through a Phosphocellulose filter plate (Millipore, MSPH-N6B-50). After washing each well 4 times with 0.75% Phosphoric acid, scintillation fluid (20 uL) was added to each well and",B,CHEMBL3921343,=,nM,1437.9,CHEMBL2358,Homo sapiens,IC50
17757821,CHEMBL3888221,"Inhibition Assay: 5 uM ATP: Test compounds dissolved and diluted in DMSO (2 μl) were added to a reaction mixture comprising 10 μl of 5× Reaction Buffer (40 mM MOPS pH 7.0, 5 mM EDTA), 10 μl of recombinant human PIM2 solution (4 ng PIM-2 dissolved in dilution buffer (20 mM MOPS pH 7.0; EDTA 1 mM; 5% Glycerol; 0.01% Brij 35; 0.1%; 0.1% 2-mercaptoethanol; 1 mg/ml BSA)) and 8 ul of water. Reactions were initiated by the addition of 10 ul of ATP Solution (49% (15 mM MgCl2; 5 uM ATP) 1% ([γ-33P]ATP: Stock 1 mCi/100 μl; 3000 Ci/mmol (Perkin Elmer)) and 10 ul of substrate peptide solution (RSRSSYPAGT (SEQ ID NO.: 6), dissolved in water at a concentration of 1 mM), Reactions were maintained for 10 min at 30° C. The reactions were quenched with 100 ul of 0.75% Phosphoric acid, then transferred to and filtered through a Phosphocellulose filter plate (Millipore, MSPH-N6B-50). After washing each well 4 times with 0.75% Phosphoric acid, scintillation fluid (20 uL) was added to each well and",B,CHEMBL3954025,=,nM,2046.1,CHEMBL2358,Homo sapiens,IC50
17757822,CHEMBL3888221,"Inhibition Assay: 5 uM ATP: Test compounds dissolved and diluted in DMSO (2 μl) were added to a reaction mixture comprising 10 μl of 5× Reaction Buffer (40 mM MOPS pH 7.0, 5 mM EDTA), 10 μl of recombinant human PIM2 solution (4 ng PIM-2 dissolved in dilution buffer (20 mM MOPS pH 7.0; EDTA 1 mM; 5% Glycerol; 0.01% Brij 35; 0.1%; 0.1% 2-mercaptoethanol; 1 mg/ml BSA)) and 8 ul of water. Reactions were initiated by the addition of 10 ul of ATP Solution (49% (15 mM MgCl2; 5 uM ATP) 1% ([γ-33P]ATP: Stock 1 mCi/100 μl; 3000 Ci/mmol (Perkin Elmer)) and 10 ul of substrate peptide solution (RSRSSYPAGT (SEQ ID NO.: 6), dissolved in water at a concentration of 1 mM), Reactions were maintained for 10 min at 30° C. The reactions were quenched with 100 ul of 0.75% Phosphoric acid, then transferred to and filtered through a Phosphocellulose filter plate (Millipore, MSPH-N6B-50). After washing each well 4 times with 0.75% Phosphoric acid, scintillation fluid (20 uL) was added to each well and",B,CHEMBL3970280,=,nM,1820.0,CHEMBL2358,Homo sapiens,IC50
17757823,CHEMBL3888221,"Inhibition Assay: 5 uM ATP: Test compounds dissolved and diluted in DMSO (2 μl) were added to a reaction mixture comprising 10 μl of 5× Reaction Buffer (40 mM MOPS pH 7.0, 5 mM EDTA), 10 μl of recombinant human PIM2 solution (4 ng PIM-2 dissolved in dilution buffer (20 mM MOPS pH 7.0; EDTA 1 mM; 5% Glycerol; 0.01% Brij 35; 0.1%; 0.1% 2-mercaptoethanol; 1 mg/ml BSA)) and 8 ul of water. Reactions were initiated by the addition of 10 ul of ATP Solution (49% (15 mM MgCl2; 5 uM ATP) 1% ([γ-33P]ATP: Stock 1 mCi/100 μl; 3000 Ci/mmol (Perkin Elmer)) and 10 ul of substrate peptide solution (RSRSSYPAGT (SEQ ID NO.: 6), dissolved in water at a concentration of 1 mM), Reactions were maintained for 10 min at 30° C. The reactions were quenched with 100 ul of 0.75% Phosphoric acid, then transferred to and filtered through a Phosphocellulose filter plate (Millipore, MSPH-N6B-50). After washing each well 4 times with 0.75% Phosphoric acid, scintillation fluid (20 uL) was added to each well and",B,CHEMBL3921643,=,nM,613.5,CHEMBL2358,Homo sapiens,IC50
17757824,CHEMBL3888221,"Inhibition Assay: 5 uM ATP: Test compounds dissolved and diluted in DMSO (2 μl) were added to a reaction mixture comprising 10 μl of 5× Reaction Buffer (40 mM MOPS pH 7.0, 5 mM EDTA), 10 μl of recombinant human PIM2 solution (4 ng PIM-2 dissolved in dilution buffer (20 mM MOPS pH 7.0; EDTA 1 mM; 5% Glycerol; 0.01% Brij 35; 0.1%; 0.1% 2-mercaptoethanol; 1 mg/ml BSA)) and 8 ul of water. Reactions were initiated by the addition of 10 ul of ATP Solution (49% (15 mM MgCl2; 5 uM ATP) 1% ([γ-33P]ATP: Stock 1 mCi/100 μl; 3000 Ci/mmol (Perkin Elmer)) and 10 ul of substrate peptide solution (RSRSSYPAGT (SEQ ID NO.: 6), dissolved in water at a concentration of 1 mM), Reactions were maintained for 10 min at 30° C. The reactions were quenched with 100 ul of 0.75% Phosphoric acid, then transferred to and filtered through a Phosphocellulose filter plate (Millipore, MSPH-N6B-50). After washing each well 4 times with 0.75% Phosphoric acid, scintillation fluid (20 uL) was added to each well and",B,CHEMBL3894485,=,nM,890.8,CHEMBL2358,Homo sapiens,IC50
17757826,CHEMBL3888221,"Inhibition Assay: 5 uM ATP: Test compounds dissolved and diluted in DMSO (2 μl) were added to a reaction mixture comprising 10 μl of 5× Reaction Buffer (40 mM MOPS pH 7.0, 5 mM EDTA), 10 μl of recombinant human PIM2 solution (4 ng PIM-2 dissolved in dilution buffer (20 mM MOPS pH 7.0; EDTA 1 mM; 5% Glycerol; 0.01% Brij 35; 0.1%; 0.1% 2-mercaptoethanol; 1 mg/ml BSA)) and 8 ul of water. Reactions were initiated by the addition of 10 ul of ATP Solution (49% (15 mM MgCl2; 5 uM ATP) 1% ([γ-33P]ATP: Stock 1 mCi/100 μl; 3000 Ci/mmol (Perkin Elmer)) and 10 ul of substrate peptide solution (RSRSSYPAGT (SEQ ID NO.: 6), dissolved in water at a concentration of 1 mM), Reactions were maintained for 10 min at 30° C. The reactions were quenched with 100 ul of 0.75% Phosphoric acid, then transferred to and filtered through a Phosphocellulose filter plate (Millipore, MSPH-N6B-50). After washing each well 4 times with 0.75% Phosphoric acid, scintillation fluid (20 uL) was added to each well and",B,CHEMBL3963062,=,nM,649.2,CHEMBL2358,Homo sapiens,IC50
17757830,CHEMBL3888221,"Inhibition Assay: 5 uM ATP: Test compounds dissolved and diluted in DMSO (2 μl) were added to a reaction mixture comprising 10 μl of 5× Reaction Buffer (40 mM MOPS pH 7.0, 5 mM EDTA), 10 μl of recombinant human PIM2 solution (4 ng PIM-2 dissolved in dilution buffer (20 mM MOPS pH 7.0; EDTA 1 mM; 5% Glycerol; 0.01% Brij 35; 0.1%; 0.1% 2-mercaptoethanol; 1 mg/ml BSA)) and 8 ul of water. Reactions were initiated by the addition of 10 ul of ATP Solution (49% (15 mM MgCl2; 5 uM ATP) 1% ([γ-33P]ATP: Stock 1 mCi/100 μl; 3000 Ci/mmol (Perkin Elmer)) and 10 ul of substrate peptide solution (RSRSSYPAGT (SEQ ID NO.: 6), dissolved in water at a concentration of 1 mM), Reactions were maintained for 10 min at 30° C. The reactions were quenched with 100 ul of 0.75% Phosphoric acid, then transferred to and filtered through a Phosphocellulose filter plate (Millipore, MSPH-N6B-50). After washing each well 4 times with 0.75% Phosphoric acid, scintillation fluid (20 uL) was added to each well and",B,CHEMBL3928053,=,nM,2214.4,CHEMBL2358,Homo sapiens,IC50
17757832,CHEMBL3888221,"Inhibition Assay: 5 uM ATP: Test compounds dissolved and diluted in DMSO (2 μl) were added to a reaction mixture comprising 10 μl of 5× Reaction Buffer (40 mM MOPS pH 7.0, 5 mM EDTA), 10 μl of recombinant human PIM2 solution (4 ng PIM-2 dissolved in dilution buffer (20 mM MOPS pH 7.0; EDTA 1 mM; 5% Glycerol; 0.01% Brij 35; 0.1%; 0.1% 2-mercaptoethanol; 1 mg/ml BSA)) and 8 ul of water. Reactions were initiated by the addition of 10 ul of ATP Solution (49% (15 mM MgCl2; 5 uM ATP) 1% ([γ-33P]ATP: Stock 1 mCi/100 μl; 3000 Ci/mmol (Perkin Elmer)) and 10 ul of substrate peptide solution (RSRSSYPAGT (SEQ ID NO.: 6), dissolved in water at a concentration of 1 mM), Reactions were maintained for 10 min at 30° C. The reactions were quenched with 100 ul of 0.75% Phosphoric acid, then transferred to and filtered through a Phosphocellulose filter plate (Millipore, MSPH-N6B-50). After washing each well 4 times with 0.75% Phosphoric acid, scintillation fluid (20 uL) was added to each well and",B,CHEMBL3927967,=,nM,2168.5,CHEMBL2358,Homo sapiens,IC50
17757833,CHEMBL3888221,"Inhibition Assay: 5 uM ATP: Test compounds dissolved and diluted in DMSO (2 μl) were added to a reaction mixture comprising 10 μl of 5× Reaction Buffer (40 mM MOPS pH 7.0, 5 mM EDTA), 10 μl of recombinant human PIM2 solution (4 ng PIM-2 dissolved in dilution buffer (20 mM MOPS pH 7.0; EDTA 1 mM; 5% Glycerol; 0.01% Brij 35; 0.1%; 0.1% 2-mercaptoethanol; 1 mg/ml BSA)) and 8 ul of water. Reactions were initiated by the addition of 10 ul of ATP Solution (49% (15 mM MgCl2; 5 uM ATP) 1% ([γ-33P]ATP: Stock 1 mCi/100 μl; 3000 Ci/mmol (Perkin Elmer)) and 10 ul of substrate peptide solution (RSRSSYPAGT (SEQ ID NO.: 6), dissolved in water at a concentration of 1 mM), Reactions were maintained for 10 min at 30° C. The reactions were quenched with 100 ul of 0.75% Phosphoric acid, then transferred to and filtered through a Phosphocellulose filter plate (Millipore, MSPH-N6B-50). After washing each well 4 times with 0.75% Phosphoric acid, scintillation fluid (20 uL) was added to each well and",B,CHEMBL3950281,=,nM,2403.2,CHEMBL2358,Homo sapiens,IC50
