activity_id,assay_chembl_id,assay_description,assay_type,molecule_chembl_id,relation,units,IC50,target_chembl_id,target_organism,type
8001443,CHEMBL1944151,Inhibition of VEGFR-2 after 1 hr by fluorescence polarization assay,B,CHEMBL1940868,=,nM,357.81,CHEMBL279,Homo sapiens,IC50
8001444,CHEMBL1944151,Inhibition of VEGFR-2 after 1 hr by fluorescence polarization assay,B,CHEMBL1940869,=,nM,312.98,CHEMBL279,Homo sapiens,IC50
8001445,CHEMBL1944151,Inhibition of VEGFR-2 after 1 hr by fluorescence polarization assay,B,CHEMBL1940870,=,nM,367.32,CHEMBL279,Homo sapiens,IC50
8001446,CHEMBL1944151,Inhibition of VEGFR-2 after 1 hr by fluorescence polarization assay,B,CHEMBL1940871,=,nM,481.97,CHEMBL279,Homo sapiens,IC50
8013110,CHEMBL1948129,Inhibition of KDR using ATP as substrate,B,CHEMBL1945559,=,nM,7200.0,CHEMBL279,Homo sapiens,IC50
8020216,CHEMBL1948345,Inhibition of KDR,B,CHEMBL1945804,=,nM,130.0,CHEMBL279,Homo sapiens,IC50
8020217,CHEMBL1948345,Inhibition of KDR,B,CHEMBL1945803,=,nM,11.0,CHEMBL279,Homo sapiens,IC50
8020218,CHEMBL1948345,Inhibition of KDR,B,CHEMBL1945801,=,nM,51.0,CHEMBL279,Homo sapiens,IC50
8020219,CHEMBL1948345,Inhibition of KDR,B,CHEMBL1945502,=,nM,1.0,CHEMBL279,Homo sapiens,IC50
8020220,CHEMBL1948345,Inhibition of KDR,B,CHEMBL1945501,=,nM,21.0,CHEMBL279,Homo sapiens,IC50
8020221,CHEMBL1948345,Inhibition of KDR,B,CHEMBL1945499,=,nM,1400.0,CHEMBL279,Homo sapiens,IC50
8020222,CHEMBL1948345,Inhibition of KDR,B,CHEMBL1945498,=,nM,310.0,CHEMBL279,Homo sapiens,IC50
8020223,CHEMBL1948345,Inhibition of KDR,B,CHEMBL1945497,=,nM,190.0,CHEMBL279,Homo sapiens,IC50
8020224,CHEMBL1948345,Inhibition of KDR,B,CHEMBL1945173,=,nM,54.0,CHEMBL279,Homo sapiens,IC50
8020225,CHEMBL1948345,Inhibition of KDR,B,CHEMBL1945172,=,nM,56.0,CHEMBL279,Homo sapiens,IC50
8020226,CHEMBL1948345,Inhibition of KDR,B,CHEMBL1945171,=,nM,10.0,CHEMBL279,Homo sapiens,IC50
8020227,CHEMBL1948345,Inhibition of KDR,B,CHEMBL1945170,=,nM,10.0,CHEMBL279,Homo sapiens,IC50
8023574,CHEMBL1948267,Inhibition of VEGFR2,B,CHEMBL1946171,=,nM,30.0,CHEMBL279,Homo sapiens,IC50
8039801,CHEMBL1952837,Inhibition of human recombinant EE-tagged intracellular domain of KDR using biotin-EEEEYFELVAKKKK as substrate by HTRF assay,B,CHEMBL1952210,=,nM,44.0,CHEMBL279,Homo sapiens,IC50
8039889,CHEMBL1952837,Inhibition of human recombinant EE-tagged intracellular domain of KDR using biotin-EEEEYFELVAKKKK as substrate by HTRF assay,B,CHEMBL1952211,=,nM,15.0,CHEMBL279,Homo sapiens,IC50
8058302,CHEMBL1959296,Inhibition of VEGFR2,B,CHEMBL514014,=,nM,9420.0,CHEMBL279,Homo sapiens,IC50
8058303,CHEMBL1959296,Inhibition of VEGFR2,B,CHEMBL1956885,=,nM,8280.0,CHEMBL279,Homo sapiens,IC50
8058304,CHEMBL1959296,Inhibition of VEGFR2,B,CHEMBL1956887,=,nM,5970.0,CHEMBL279,Homo sapiens,IC50
8058367,CHEMBL1959284,Inhibition of VEGF-induced VEGFR2 autophosphorylation in human U251 cells incubated for 60 mins prior to VEGF-induction measured after 10 mins by phosphotyrosine ELISA,B,CHEMBL1956889,=,nM,113400.0,CHEMBL279,Homo sapiens,IC50
8058368,CHEMBL1959284,Inhibition of VEGF-induced VEGFR2 autophosphorylation in human U251 cells incubated for 60 mins prior to VEGF-induction measured after 10 mins by phosphotyrosine ELISA,B,CHEMBL1956891,=,nM,65300.0,CHEMBL279,Homo sapiens,IC50
8058369,CHEMBL1959284,Inhibition of VEGF-induced VEGFR2 autophosphorylation in human U251 cells incubated for 60 mins prior to VEGF-induction measured after 10 mins by phosphotyrosine ELISA,B,CHEMBL1956894,=,nM,64500.0,CHEMBL279,Homo sapiens,IC50
8058370,CHEMBL1959284,Inhibition of VEGF-induced VEGFR2 autophosphorylation in human U251 cells incubated for 60 mins prior to VEGF-induction measured after 10 mins by phosphotyrosine ELISA,B,CHEMBL1956898,=,nM,25700.0,CHEMBL279,Homo sapiens,IC50
8058371,CHEMBL1959284,Inhibition of VEGF-induced VEGFR2 autophosphorylation in human U251 cells incubated for 60 mins prior to VEGF-induction measured after 10 mins by phosphotyrosine ELISA,B,CHEMBL1956888,=,nM,23800.0,CHEMBL279,Homo sapiens,IC50
8058372,CHEMBL1959284,Inhibition of VEGF-induced VEGFR2 autophosphorylation in human U251 cells incubated for 60 mins prior to VEGF-induction measured after 10 mins by phosphotyrosine ELISA,B,CHEMBL1956897,=,nM,22900.0,CHEMBL279,Homo sapiens,IC50
8058373,CHEMBL1959284,Inhibition of VEGF-induced VEGFR2 autophosphorylation in human U251 cells incubated for 60 mins prior to VEGF-induction measured after 10 mins by phosphotyrosine ELISA,B,CHEMBL1956896,=,nM,22900.0,CHEMBL279,Homo sapiens,IC50
8058374,CHEMBL1959284,Inhibition of VEGF-induced VEGFR2 autophosphorylation in human U251 cells incubated for 60 mins prior to VEGF-induction measured after 10 mins by phosphotyrosine ELISA,B,CHEMBL1956890,=,nM,17900.0,CHEMBL279,Homo sapiens,IC50
8058375,CHEMBL1959284,Inhibition of VEGF-induced VEGFR2 autophosphorylation in human U251 cells incubated for 60 mins prior to VEGF-induction measured after 10 mins by phosphotyrosine ELISA,B,CHEMBL1956895,=,nM,14900.0,CHEMBL279,Homo sapiens,IC50
8060124,CHEMBL1961229,"Inhibition of human recombinant VEGF-R2 expressed in Sf9 cells using poly(E,Y)4:1 as substrate after 80 mins by scintillation counting",B,CHEMBL6246,=,nM,790.0,CHEMBL279,Homo sapiens,IC50
10842341,CHEMBL2013786,Inhibition of KDR,B,CHEMBL2012881,=,nM,319.0,CHEMBL279,Homo sapiens,IC50
10843924,CHEMBL2015672,Inhibition of human recombinant VEGF-R2 expressed in baculovirus expression system using GST-PLCgamma as substrate after 1 hr by time-resolved fluorescence analysis,B,CHEMBL2010876,=,nM,271.0,CHEMBL279,Homo sapiens,IC50
10843925,CHEMBL2015672,Inhibition of human recombinant VEGF-R2 expressed in baculovirus expression system using GST-PLCgamma as substrate after 1 hr by time-resolved fluorescence analysis,B,CHEMBL2010878,=,nM,256.0,CHEMBL279,Homo sapiens,IC50
10843926,CHEMBL2015672,Inhibition of human recombinant VEGF-R2 expressed in baculovirus expression system using GST-PLCgamma as substrate after 1 hr by time-resolved fluorescence analysis,B,CHEMBL2011061,=,nM,63.0,CHEMBL279,Homo sapiens,IC50
10843927,CHEMBL2015672,Inhibition of human recombinant VEGF-R2 expressed in baculovirus expression system using GST-PLCgamma as substrate after 1 hr by time-resolved fluorescence analysis,B,CHEMBL2010875,=,nM,32.0,CHEMBL279,Homo sapiens,IC50
10843928,CHEMBL2015672,Inhibition of human recombinant VEGF-R2 expressed in baculovirus expression system using GST-PLCgamma as substrate after 1 hr by time-resolved fluorescence analysis,B,CHEMBL2010873,=,nM,14.0,CHEMBL279,Homo sapiens,IC50
10843929,CHEMBL2015672,Inhibition of human recombinant VEGF-R2 expressed in baculovirus expression system using GST-PLCgamma as substrate after 1 hr by time-resolved fluorescence analysis,B,CHEMBL2010877,=,nM,10.0,CHEMBL279,Homo sapiens,IC50
10843930,CHEMBL2015672,Inhibition of human recombinant VEGF-R2 expressed in baculovirus expression system using GST-PLCgamma as substrate after 1 hr by time-resolved fluorescence analysis,B,CHEMBL2010869,=,nM,9.0,CHEMBL279,Homo sapiens,IC50
10843931,CHEMBL2015672,Inhibition of human recombinant VEGF-R2 expressed in baculovirus expression system using GST-PLCgamma as substrate after 1 hr by time-resolved fluorescence analysis,B,CHEMBL2010871,=,nM,6.0,CHEMBL279,Homo sapiens,IC50
10843932,CHEMBL2015672,Inhibition of human recombinant VEGF-R2 expressed in baculovirus expression system using GST-PLCgamma as substrate after 1 hr by time-resolved fluorescence analysis,B,CHEMBL2010872,=,nM,4.0,CHEMBL279,Homo sapiens,IC50
10843933,CHEMBL2015672,Inhibition of human recombinant VEGF-R2 expressed in baculovirus expression system using GST-PLCgamma as substrate after 1 hr by time-resolved fluorescence analysis,B,CHEMBL2010870,=,nM,3.0,CHEMBL279,Homo sapiens,IC50
10844840,CHEMBL2015056,"Inhibition of VEGFR2 using poly(Glu,Tyr) as substrate assessed as [33P-gamma]-ATP incorporation after 60 mins by microplate scintillation counting",B,CHEMBL2011305,=,nM,27000.0,CHEMBL279,Homo sapiens,IC50
10844841,CHEMBL2015056,"Inhibition of VEGFR2 using poly(Glu,Tyr) as substrate assessed as [33P-gamma]-ATP incorporation after 60 mins by microplate scintillation counting",B,CHEMBL2011304,=,nM,210.0,CHEMBL279,Homo sapiens,IC50
10844842,CHEMBL2015056,"Inhibition of VEGFR2 using poly(Glu,Tyr) as substrate assessed as [33P-gamma]-ATP incorporation after 60 mins by microplate scintillation counting",B,CHEMBL2011303,=,nM,87000.0,CHEMBL279,Homo sapiens,IC50
10844843,CHEMBL2015056,"Inhibition of VEGFR2 using poly(Glu,Tyr) as substrate assessed as [33P-gamma]-ATP incorporation after 60 mins by microplate scintillation counting",B,CHEMBL2011302,=,nM,43000.0,CHEMBL279,Homo sapiens,IC50
10844844,CHEMBL2015056,"Inhibition of VEGFR2 using poly(Glu,Tyr) as substrate assessed as [33P-gamma]-ATP incorporation after 60 mins by microplate scintillation counting",B,CHEMBL2011301,=,nM,48000.0,CHEMBL279,Homo sapiens,IC50
10844846,CHEMBL2015056,"Inhibition of VEGFR2 using poly(Glu,Tyr) as substrate assessed as [33P-gamma]-ATP incorporation after 60 mins by microplate scintillation counting",B,CHEMBL2011299,=,nM,31000.0,CHEMBL279,Homo sapiens,IC50
10844847,CHEMBL2015056,"Inhibition of VEGFR2 using poly(Glu,Tyr) as substrate assessed as [33P-gamma]-ATP incorporation after 60 mins by microplate scintillation counting",B,CHEMBL2011298,=,nM,2400.0,CHEMBL279,Homo sapiens,IC50
10844848,CHEMBL2015056,"Inhibition of VEGFR2 using poly(Glu,Tyr) as substrate assessed as [33P-gamma]-ATP incorporation after 60 mins by microplate scintillation counting",B,CHEMBL2011297,=,nM,1300.0,CHEMBL279,Homo sapiens,IC50
10844849,CHEMBL2015056,"Inhibition of VEGFR2 using poly(Glu,Tyr) as substrate assessed as [33P-gamma]-ATP incorporation after 60 mins by microplate scintillation counting",B,CHEMBL2011296,=,nM,2600.0,CHEMBL279,Homo sapiens,IC50
10844850,CHEMBL2015056,"Inhibition of VEGFR2 using poly(Glu,Tyr) as substrate assessed as [33P-gamma]-ATP incorporation after 60 mins by microplate scintillation counting",B,CHEMBL2011295,=,nM,1400.0,CHEMBL279,Homo sapiens,IC50
10844851,CHEMBL2015056,"Inhibition of VEGFR2 using poly(Glu,Tyr) as substrate assessed as [33P-gamma]-ATP incorporation after 60 mins by microplate scintillation counting",B,CHEMBL2011294,=,nM,1900.0,CHEMBL279,Homo sapiens,IC50
10844852,CHEMBL2015056,"Inhibition of VEGFR2 using poly(Glu,Tyr) as substrate assessed as [33P-gamma]-ATP incorporation after 60 mins by microplate scintillation counting",B,CHEMBL2011293,=,nM,1200.0,CHEMBL279,Homo sapiens,IC50
10844853,CHEMBL2015056,"Inhibition of VEGFR2 using poly(Glu,Tyr) as substrate assessed as [33P-gamma]-ATP incorporation after 60 mins by microplate scintillation counting",B,CHEMBL2011292,=,nM,2400.0,CHEMBL279,Homo sapiens,IC50
10844854,CHEMBL2015056,"Inhibition of VEGFR2 using poly(Glu,Tyr) as substrate assessed as [33P-gamma]-ATP incorporation after 60 mins by microplate scintillation counting",B,CHEMBL2011291,=,nM,34.0,CHEMBL279,Homo sapiens,IC50
10855861,CHEMBL2020643,Inhibition of recombinant human VEGFR-2 using poly(Glu4/Tyr) and [gamma32P]ATP as substrate after 1 hr by scintillation counting,B,CHEMBL94191,=,nM,7000.0,CHEMBL279,Homo sapiens,IC50
10855862,CHEMBL2020643,Inhibition of recombinant human VEGFR-2 using poly(Glu4/Tyr) and [gamma32P]ATP as substrate after 1 hr by scintillation counting,B,CHEMBL328106,=,nM,800.0,CHEMBL279,Homo sapiens,IC50
10855865,CHEMBL2020643,Inhibition of recombinant human VEGFR-2 using poly(Glu4/Tyr) and [gamma32P]ATP as substrate after 1 hr by scintillation counting,B,CHEMBL2018745,=,nM,7300.0,CHEMBL279,Homo sapiens,IC50
10855866,CHEMBL2020643,Inhibition of recombinant human VEGFR-2 using poly(Glu4/Tyr) and [gamma32P]ATP as substrate after 1 hr by scintillation counting,B,CHEMBL2018746,=,nM,4000.0,CHEMBL279,Homo sapiens,IC50
10855867,CHEMBL2020643,Inhibition of recombinant human VEGFR-2 using poly(Glu4/Tyr) and [gamma32P]ATP as substrate after 1 hr by scintillation counting,B,CHEMBL2018747,=,nM,6800.0,CHEMBL279,Homo sapiens,IC50
10855870,CHEMBL2020643,Inhibition of recombinant human VEGFR-2 using poly(Glu4/Tyr) and [gamma32P]ATP as substrate after 1 hr by scintillation counting,B,CHEMBL2018748,=,nM,5000.0,CHEMBL279,Homo sapiens,IC50
10855871,CHEMBL2020643,Inhibition of recombinant human VEGFR-2 using poly(Glu4/Tyr) and [gamma32P]ATP as substrate after 1 hr by scintillation counting,B,CHEMBL2018749,=,nM,6800.0,CHEMBL279,Homo sapiens,IC50
10855872,CHEMBL2020643,Inhibition of recombinant human VEGFR-2 using poly(Glu4/Tyr) and [gamma32P]ATP as substrate after 1 hr by scintillation counting,B,CHEMBL2018750,=,nM,5050.0,CHEMBL279,Homo sapiens,IC50
10855873,CHEMBL2020643,Inhibition of recombinant human VEGFR-2 using poly(Glu4/Tyr) and [gamma32P]ATP as substrate after 1 hr by scintillation counting,B,CHEMBL2018751,=,nM,5050.0,CHEMBL279,Homo sapiens,IC50
10855874,CHEMBL2020643,Inhibition of recombinant human VEGFR-2 using poly(Glu4/Tyr) and [gamma32P]ATP as substrate after 1 hr by scintillation counting,B,CHEMBL2018752,=,nM,500.0,CHEMBL279,Homo sapiens,IC50
10855875,CHEMBL2020643,Inhibition of recombinant human VEGFR-2 using poly(Glu4/Tyr) and [gamma32P]ATP as substrate after 1 hr by scintillation counting,B,CHEMBL2018753,=,nM,3300.0,CHEMBL279,Homo sapiens,IC50
10855876,CHEMBL2020643,Inhibition of recombinant human VEGFR-2 using poly(Glu4/Tyr) and [gamma32P]ATP as substrate after 1 hr by scintillation counting,B,CHEMBL2018754,=,nM,4900.0,CHEMBL279,Homo sapiens,IC50
10855877,CHEMBL2020643,Inhibition of recombinant human VEGFR-2 using poly(Glu4/Tyr) and [gamma32P]ATP as substrate after 1 hr by scintillation counting,B,CHEMBL2018755,=,nM,850.0,CHEMBL279,Homo sapiens,IC50
10855878,CHEMBL2020643,Inhibition of recombinant human VEGFR-2 using poly(Glu4/Tyr) and [gamma32P]ATP as substrate after 1 hr by scintillation counting,B,CHEMBL2018756,=,nM,650.0,CHEMBL279,Homo sapiens,IC50
10855879,CHEMBL2020643,Inhibition of recombinant human VEGFR-2 using poly(Glu4/Tyr) and [gamma32P]ATP as substrate after 1 hr by scintillation counting,B,CHEMBL2018757,=,nM,850.0,CHEMBL279,Homo sapiens,IC50
10855880,CHEMBL2020643,Inhibition of recombinant human VEGFR-2 using poly(Glu4/Tyr) and [gamma32P]ATP as substrate after 1 hr by scintillation counting,B,CHEMBL2018758,=,nM,5200.0,CHEMBL279,Homo sapiens,IC50
10855881,CHEMBL2020643,Inhibition of recombinant human VEGFR-2 using poly(Glu4/Tyr) and [gamma32P]ATP as substrate after 1 hr by scintillation counting,B,CHEMBL2018759,=,nM,5250.0,CHEMBL279,Homo sapiens,IC50
10855882,CHEMBL2020643,Inhibition of recombinant human VEGFR-2 using poly(Glu4/Tyr) and [gamma32P]ATP as substrate after 1 hr by scintillation counting,B,CHEMBL2018760,=,nM,5550.0,CHEMBL279,Homo sapiens,IC50
10855883,CHEMBL2020643,Inhibition of recombinant human VEGFR-2 using poly(Glu4/Tyr) and [gamma32P]ATP as substrate after 1 hr by scintillation counting,B,CHEMBL2018761,=,nM,7800.0,CHEMBL279,Homo sapiens,IC50
10855884,CHEMBL2020643,Inhibition of recombinant human VEGFR-2 using poly(Glu4/Tyr) and [gamma32P]ATP as substrate after 1 hr by scintillation counting,B,CHEMBL2018762,=,nM,6500.0,CHEMBL279,Homo sapiens,IC50
10855885,CHEMBL2020643,Inhibition of recombinant human VEGFR-2 using poly(Glu4/Tyr) and [gamma32P]ATP as substrate after 1 hr by scintillation counting,B,CHEMBL2016600,=,nM,4650.0,CHEMBL279,Homo sapiens,IC50
10855886,CHEMBL2020643,Inhibition of recombinant human VEGFR-2 using poly(Glu4/Tyr) and [gamma32P]ATP as substrate after 1 hr by scintillation counting,B,CHEMBL2018763,=,nM,5800.0,CHEMBL279,Homo sapiens,IC50
10855888,CHEMBL2020643,Inhibition of recombinant human VEGFR-2 using poly(Glu4/Tyr) and [gamma32P]ATP as substrate after 1 hr by scintillation counting,B,CHEMBL2018764,=,nM,6200.0,CHEMBL279,Homo sapiens,IC50
10855890,CHEMBL2020643,Inhibition of recombinant human VEGFR-2 using poly(Glu4/Tyr) and [gamma32P]ATP as substrate after 1 hr by scintillation counting,B,CHEMBL2018765,=,nM,6900.0,CHEMBL279,Homo sapiens,IC50
10855891,CHEMBL2020643,Inhibition of recombinant human VEGFR-2 using poly(Glu4/Tyr) and [gamma32P]ATP as substrate after 1 hr by scintillation counting,B,CHEMBL2018766,=,nM,1000.0,CHEMBL279,Homo sapiens,IC50
10855892,CHEMBL2020643,Inhibition of recombinant human VEGFR-2 using poly(Glu4/Tyr) and [gamma32P]ATP as substrate after 1 hr by scintillation counting,B,CHEMBL2018767,=,nM,6450.0,CHEMBL279,Homo sapiens,IC50
10855893,CHEMBL2020643,Inhibition of recombinant human VEGFR-2 using poly(Glu4/Tyr) and [gamma32P]ATP as substrate after 1 hr by scintillation counting,B,CHEMBL2018768,=,nM,5200.0,CHEMBL279,Homo sapiens,IC50
10855894,CHEMBL2020643,Inhibition of recombinant human VEGFR-2 using poly(Glu4/Tyr) and [gamma32P]ATP as substrate after 1 hr by scintillation counting,B,CHEMBL2018769,=,nM,3350.0,CHEMBL279,Homo sapiens,IC50
10855895,CHEMBL2020643,Inhibition of recombinant human VEGFR-2 using poly(Glu4/Tyr) and [gamma32P]ATP as substrate after 1 hr by scintillation counting,B,CHEMBL2018770,=,nM,6950.0,CHEMBL279,Homo sapiens,IC50
10855896,CHEMBL2020643,Inhibition of recombinant human VEGFR-2 using poly(Glu4/Tyr) and [gamma32P]ATP as substrate after 1 hr by scintillation counting,B,CHEMBL2018771,=,nM,3700.0,CHEMBL279,Homo sapiens,IC50
10855897,CHEMBL2020643,Inhibition of recombinant human VEGFR-2 using poly(Glu4/Tyr) and [gamma32P]ATP as substrate after 1 hr by scintillation counting,B,CHEMBL2018772,=,nM,6600.0,CHEMBL279,Homo sapiens,IC50
10855898,CHEMBL2020643,Inhibition of recombinant human VEGFR-2 using poly(Glu4/Tyr) and [gamma32P]ATP as substrate after 1 hr by scintillation counting,B,CHEMBL2018773,=,nM,7450.0,CHEMBL279,Homo sapiens,IC50
10855899,CHEMBL2020643,Inhibition of recombinant human VEGFR-2 using poly(Glu4/Tyr) and [gamma32P]ATP as substrate after 1 hr by scintillation counting,B,CHEMBL2018774,=,nM,7250.0,CHEMBL279,Homo sapiens,IC50
10855900,CHEMBL2020643,Inhibition of recombinant human VEGFR-2 using poly(Glu4/Tyr) and [gamma32P]ATP as substrate after 1 hr by scintillation counting,B,CHEMBL2018775,=,nM,5300.0,CHEMBL279,Homo sapiens,IC50
10855901,CHEMBL2020643,Inhibition of recombinant human VEGFR-2 using poly(Glu4/Tyr) and [gamma32P]ATP as substrate after 1 hr by scintillation counting,B,CHEMBL2018776,=,nM,7400.0,CHEMBL279,Homo sapiens,IC50
10855902,CHEMBL2020643,Inhibition of recombinant human VEGFR-2 using poly(Glu4/Tyr) and [gamma32P]ATP as substrate after 1 hr by scintillation counting,B,CHEMBL2018777,=,nM,4800.0,CHEMBL279,Homo sapiens,IC50
10855903,CHEMBL2020643,Inhibition of recombinant human VEGFR-2 using poly(Glu4/Tyr) and [gamma32P]ATP as substrate after 1 hr by scintillation counting,B,CHEMBL2018878,=,nM,9400.0,CHEMBL279,Homo sapiens,IC50
10855904,CHEMBL2020643,Inhibition of recombinant human VEGFR-2 using poly(Glu4/Tyr) and [gamma32P]ATP as substrate after 1 hr by scintillation counting,B,CHEMBL2018879,=,nM,5700.0,CHEMBL279,Homo sapiens,IC50
10855907,CHEMBL2020643,Inhibition of recombinant human VEGFR-2 using poly(Glu4/Tyr) and [gamma32P]ATP as substrate after 1 hr by scintillation counting,B,CHEMBL2018880,=,nM,8900.0,CHEMBL279,Homo sapiens,IC50
10855920,CHEMBL2020643,Inhibition of recombinant human VEGFR-2 using poly(Glu4/Tyr) and [gamma32P]ATP as substrate after 1 hr by scintillation counting,B,CHEMBL2018881,=,nM,40.0,CHEMBL279,Homo sapiens,IC50
10855921,CHEMBL2020643,Inhibition of recombinant human VEGFR-2 using poly(Glu4/Tyr) and [gamma32P]ATP as substrate after 1 hr by scintillation counting,B,CHEMBL2018882,=,nM,6.0,CHEMBL279,Homo sapiens,IC50
10855922,CHEMBL2020643,Inhibition of recombinant human VEGFR-2 using poly(Glu4/Tyr) and [gamma32P]ATP as substrate after 1 hr by scintillation counting,B,CHEMBL2018883,=,nM,40.0,CHEMBL279,Homo sapiens,IC50
10855923,CHEMBL2020643,Inhibition of recombinant human VEGFR-2 using poly(Glu4/Tyr) and [gamma32P]ATP as substrate after 1 hr by scintillation counting,B,CHEMBL2018884,=,nM,4.0,CHEMBL279,Homo sapiens,IC50
10855924,CHEMBL2020643,Inhibition of recombinant human VEGFR-2 using poly(Glu4/Tyr) and [gamma32P]ATP as substrate after 1 hr by scintillation counting,B,CHEMBL2018885,=,nM,6.0,CHEMBL279,Homo sapiens,IC50
10855925,CHEMBL2020643,Inhibition of recombinant human VEGFR-2 using poly(Glu4/Tyr) and [gamma32P]ATP as substrate after 1 hr by scintillation counting,B,CHEMBL2018886,=,nM,2.0,CHEMBL279,Homo sapiens,IC50
10858871,CHEMBL2020689,Inhibition of VEGFR-2 kinase,B,CHEMBL2016894,=,nM,1000.0,CHEMBL279,Homo sapiens,IC50
10858874,CHEMBL2020676,Inhibition of recombinant VEGFR-2 kinase domain by homogeneous time-resolved fluorescence assay,B,CHEMBL2016895,=,nM,6000.0,CHEMBL279,Homo sapiens,IC50
10858875,CHEMBL2020676,Inhibition of recombinant VEGFR-2 kinase domain by homogeneous time-resolved fluorescence assay,B,CHEMBL2016896,=,nM,600.0,CHEMBL279,Homo sapiens,IC50
10858876,CHEMBL2020676,Inhibition of recombinant VEGFR-2 kinase domain by homogeneous time-resolved fluorescence assay,B,CHEMBL2016897,=,nM,5000.0,CHEMBL279,Homo sapiens,IC50
10858877,CHEMBL2020676,Inhibition of recombinant VEGFR-2 kinase domain by homogeneous time-resolved fluorescence assay,B,CHEMBL2016898,=,nM,200.0,CHEMBL279,Homo sapiens,IC50
10858878,CHEMBL2020676,Inhibition of recombinant VEGFR-2 kinase domain by homogeneous time-resolved fluorescence assay,B,CHEMBL2016899,=,nM,600.0,CHEMBL279,Homo sapiens,IC50
10858879,CHEMBL2020676,Inhibition of recombinant VEGFR-2 kinase domain by homogeneous time-resolved fluorescence assay,B,CHEMBL2016900,=,nM,1.0,CHEMBL279,Homo sapiens,IC50
10858880,CHEMBL2020676,Inhibition of recombinant VEGFR-2 kinase domain by homogeneous time-resolved fluorescence assay,B,CHEMBL2016901,=,nM,200.0,CHEMBL279,Homo sapiens,IC50
10858881,CHEMBL2020676,Inhibition of recombinant VEGFR-2 kinase domain by homogeneous time-resolved fluorescence assay,B,CHEMBL2016902,=,nM,800.0,CHEMBL279,Homo sapiens,IC50
10858882,CHEMBL2020676,Inhibition of recombinant VEGFR-2 kinase domain by homogeneous time-resolved fluorescence assay,B,CHEMBL2016903,=,nM,0.3,CHEMBL279,Homo sapiens,IC50
10858883,CHEMBL2020676,Inhibition of recombinant VEGFR-2 kinase domain by homogeneous time-resolved fluorescence assay,B,CHEMBL2016904,=,nM,1.3,CHEMBL279,Homo sapiens,IC50
